id,departure_iata,arrival_iata,departure_date,arrival_date,price,currency_code,flight_number,flight_key,flight_search_url
536,OPO,BGY,2023-06-15T12:10:00,2023-06-15T15:40:00,2648.475,CZK,FR4041,FR~4041~ ~~OPO~06/15/2023 12:10~BGY~06/15/2023 15:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
537,OPO,MAD,2023-06-16T06:20:00,2023-06-16T08:35:00,408.58799999999997,CZK,FR573,FR~ 573~ ~~OPO~06/16/2023 06:20~MAD~06/16/2023 08:35~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
538,OPO,TRN,2023-06-16T06:15:00,2023-06-16T09:40:00,492.72299999999996,CZK,FR3259,FR~3259~ ~~OPO~06/16/2023 06:15~TRN~06/16/2023 09:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=TRN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
539,OPO,BOD,2023-06-16T12:55:00,2023-06-16T15:30:00,706.0229999999999,CZK,FR4506,FR~4506~ ~~OPO~06/16/2023 12:55~BOD~06/16/2023 15:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=BOD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
540,OPO,STN,2023-06-16T06:30:00,2023-06-16T08:55:00,1312.98,CZK,FR1262,FR~1262~ ~~OPO~06/16/2023 06:30~STN~06/16/2023 08:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
541,OPO,BCN,2023-06-16T16:40:00,2023-06-16T19:25:00,1637.433,CZK,FR4584,FR~4584~ ~~OPO~06/16/2023 16:40~BCN~06/16/2023 19:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=BCN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
542,OPO,MXP,2023-06-16T06:30:00,2023-06-16T09:55:00,1637.433,CZK,FR4017,FR~4017~ ~~OPO~06/16/2023 06:30~MXP~06/16/2023 09:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=MXP&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
543,OPO,BGY,2023-06-16T16:15:00,2023-06-16T19:45:00,1744.083,CZK,FR4637,FR~4637~ ~~OPO~06/16/2023 16:15~BGY~06/16/2023 19:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
544,OPO,BRU,2023-06-16T15:55:00,2023-06-16T19:20:00,2080.623,CZK,FR2929,FR~2929~ ~~OPO~06/16/2023 15:55~BRU~06/16/2023 19:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=BRU&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
545,OPO,MLA,2023-06-16T16:50:00,2023-06-16T20:55:00,3178.6440000000002,CZK,FR1510,FR~1510~ ~~OPO~06/16/2023 16:50~MLA~06/16/2023 20:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=OPO&destinationIata=MLA&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=OPO
546,CPH,STN,2023-06-09T23:15:00,2023-06-10T00:10:00,2742.234,CZK,FR7381,FR~7381~ ~~CPH~06/09/2023 23:15~STN~06/10/2023 00:10~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
547,CPH,VIE,2023-06-09T13:30:00,2023-06-09T15:15:00,2856.777,CZK,FR9888,FR~9888~ ~~CPH~06/09/2023 13:30~VIE~06/09/2023 15:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
548,CPH,BGY,2023-06-09T08:50:00,2023-06-09T10:55:00,8162.186999999999,CZK,FR1785,FR~1785~ ~~CPH~06/09/2023 08:50~BGY~06/09/2023 10:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-09&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-09&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
549,CPH,BGY,2023-06-10T16:35:00,2023-06-10T18:40:00,2061.477,CZK,FR2989,FR~2989~ ~~CPH~06/10/2023 16:35~BGY~06/10/2023 18:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
550,CPH,OPO,2023-06-10T20:50:00,2023-06-10T23:20:00,2305.677,CZK,FR8899,FR~8899~ ~~CPH~06/10/2023 20:50~OPO~06/10/2023 23:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=OPO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
551,CPH,MAD,2023-06-10T17:10:00,2023-06-10T20:30:00,2321.055,CZK,FR606,FR~ 606~ ~~CPH~06/10/2023 17:10~MAD~06/10/2023 20:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
552,CPH,VIE,2023-06-10T21:15:00,2023-06-10T23:00:00,2919.081,CZK,FR9888,FR~9888~ ~~CPH~06/10/2023 21:15~VIE~06/10/2023 23:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
553,CPH,STN,2023-06-10T22:05:00,2023-06-10T23:00:00,3046.0649999999996,CZK,FR7381,FR~7381~ ~~CPH~06/10/2023 22:05~STN~06/10/2023 23:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
554,CPH,PRG,2023-06-10T07:55:00,2023-06-10T09:15:00,10801.427999999998,CZK,FR7953,FR~7953~ ~~CPH~06/10/2023 07:55~PRG~06/10/2023 09:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-10&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-10&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
555,CPH,TRN,2023-06-11T15:30:00,2023-06-11T17:40:00,1356.5639999999999,CZK,FR5926,FR~5926~ ~~CPH~06/11/2023 15:30~TRN~06/11/2023 17:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=TRN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
556,CPH,BGY,2023-06-11T08:25:00,2023-06-11T10:30:00,1832.6879999999999,CZK,FR1785,FR~1785~ ~~CPH~06/11/2023 08:25~BGY~06/11/2023 10:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
557,CPH,STN,2023-06-11T23:20:00,2023-06-12T00:15:00,3046.0649999999996,CZK,RK7383,RK~7383~ ~~CPH~06/11/2023 23:20~STN~06/12/2023 00:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
558,CPH,VIE,2023-06-11T09:10:00,2023-06-11T10:55:00,4550.535,CZK,FR9888,FR~9888~ ~~CPH~06/11/2023 09:10~VIE~06/11/2023 10:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-11&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-11&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
559,CPH,FCO,2023-06-12T19:30:00,2023-06-12T22:05:00,1231.923,CZK,FR406,FR~ 406~ ~~CPH~06/12/2023 19:30~FCO~06/12/2023 22:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-12&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-12&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
560,CPH,STN,2023-06-12T22:20:00,2023-06-12T23:15:00,1600.5,CZK,FR7383,FR~7383~ ~~CPH~06/12/2023 22:20~STN~06/12/2023 23:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-12&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-12&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
561,CPH,VIE,2023-06-12T12:35:00,2023-06-12T14:20:00,2129.193,CZK,FR9888,FR~9888~ ~~CPH~06/12/2023 12:35~VIE~06/12/2023 14:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-12&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-12&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
562,CPH,PRG,2023-06-12T07:55:00,2023-06-12T09:15:00,10258.281,CZK,FR7953,FR~7953~ ~~CPH~06/12/2023 07:55~PRG~06/12/2023 09:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-12&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-12&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
563,CPH,BGY,2023-06-12T12:25:00,2023-06-12T14:30:00,11126.609999999999,CZK,FR1785,FR~1785~ ~~CPH~06/12/2023 12:25~BGY~06/12/2023 14:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-12&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-12&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
564,CPH,PRG,2023-06-13T21:55:00,2023-06-13T23:15:00,621.588,CZK,FR7953,FR~7953~ ~~CPH~06/13/2023 21:55~PRG~06/13/2023 23:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
565,CPH,STN,2023-06-13T22:05:00,2023-06-13T23:00:00,1080.09,CZK,FR7383,FR~7383~ ~~CPH~06/13/2023 22:05~STN~06/13/2023 23:00~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
566,CPH,BGY,2023-06-13T09:20:00,2023-06-13T11:25:00,1224.498,CZK,FR1785,FR~1785~ ~~CPH~06/13/2023 09:20~BGY~06/13/2023 11:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
567,CPH,VIE,2023-06-13T18:10:00,2023-06-13T19:55:00,1391.61,CZK,FR9888,FR~9888~ ~~CPH~06/13/2023 18:10~VIE~06/13/2023 19:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
568,CPH,FCO,2023-06-13T09:20:00,2023-06-13T11:55:00,1600.599,CZK,FR406,FR~ 406~ ~~CPH~06/13/2023 09:20~FCO~06/13/2023 11:55~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
569,CPH,MAD,2023-06-13T10:10:00,2023-06-13T13:30:00,1855.788,CZK,FR606,FR~ 606~ ~~CPH~06/13/2023 10:10~MAD~06/13/2023 13:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-13&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-13&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
570,CPH,TRN,2023-06-14T08:35:00,2023-06-14T10:45:00,565.092,CZK,FR5088,FR~5088~ ~~CPH~06/14/2023 08:35~TRN~06/14/2023 10:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=TRN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
571,CPH,BGY,2023-06-14T21:35:00,2023-06-14T23:40:00,1031.712,CZK,FR2989,FR~2989~ ~~CPH~06/14/2023 21:35~BGY~06/14/2023 23:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
572,CPH,STN,2023-06-14T22:20:00,2023-06-14T23:15:00,1501.038,CZK,FR7383,FR~7383~ ~~CPH~06/14/2023 22:20~STN~06/14/2023 23:15~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
573,CPH,FCO,2023-06-14T08:50:00,2023-06-14T11:25:00,1600.599,CZK,FR406,FR~ 406~ ~~CPH~06/14/2023 08:50~FCO~06/14/2023 11:25~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
574,CPH,PRG,2023-06-14T17:50:00,2023-06-14T19:10:00,1942.0829999999999,CZK,FR7953,FR~7953~ ~~CPH~06/14/2023 17:50~PRG~06/14/2023 19:10~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
575,CPH,VIE,2023-06-14T13:35:00,2023-06-14T15:20:00,2903.736,CZK,FR9888,FR~9888~ ~~CPH~06/14/2023 13:35~VIE~06/14/2023 15:20~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
576,CPH,OPO,2023-06-14T17:15:00,2023-06-14T19:45:00,3084.279,CZK,FR8899,FR~8899~ ~~CPH~06/14/2023 17:15~OPO~06/14/2023 19:45~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-14&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=OPO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-14&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
577,CPH,BGY,2023-06-15T22:25:00,2023-06-16T00:30:00,1212.9479999999999,CZK,FR2989,FR~2989~ ~~CPH~06/15/2023 22:25~BGY~06/16/2023 00:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=BGY&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
578,CPH,STN,2023-06-15T09:10:00,2023-06-15T10:05:00,1381.809,CZK,FR2619,FR~2619~ ~~CPH~06/15/2023 09:10~STN~06/15/2023 10:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
579,CPH,FCO,2023-06-15T15:30:00,2023-06-15T18:05:00,2165.856,CZK,FR406,FR~ 406~ ~~CPH~06/15/2023 15:30~FCO~06/15/2023 18:05~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=FCO&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
580,CPH,PRG,2023-06-15T17:20:00,2023-06-15T18:40:00,2284.062,CZK,FR7953,FR~7953~ ~~CPH~06/15/2023 17:20~PRG~06/15/2023 18:40~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=PRG&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
581,CPH,MAD,2023-06-15T21:10:00,2023-06-16T00:30:00,2382.732,CZK,FR606,FR~ 606~ ~~CPH~06/15/2023 21:10~MAD~06/16/2023 00:30~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=MAD&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
582,CPH,VIE,2023-06-15T09:25:00,2023-06-15T11:10:00,2880.6359999999995,CZK,FR9888,FR~9888~ ~~CPH~06/15/2023 09:25~VIE~06/15/2023 11:10~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-15&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=VIE&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-15&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
583,CPH,STN,2023-06-16T23:15:00,2023-06-17T00:10:00,1516.5149999999999,CZK,FR7381,FR~7381~ ~~CPH~06/16/2023 23:15~STN~06/17/2023 00:10~~,https://www.ryanair.com/cz/cs/trip/flights/select?adults=2&teens=0&children=0&infants=0&dateOut=2023-06-16&dateIn=&isConnectedFlight=false&isReturn=false&discount=0&promoCode=&originIata=CPH&destinationIata=STN&tpAdults=2&tpTeens=0&tpChildren=0&tpInfants=0&tpStartDate=2023-06-16&tpEndDate=&tpDiscount=0&tpPromoCode=&tpOriginIata=CPH
